,0
аби,0.006506551328800735
або,0.006506551328800735
авжеж,0.01301310265760147
адже,0.02602620531520294
аж,0.05205241063040588
але,0.045545859301605145
ат,0.006506551328800735
баби,0.01301310265760147
бабниці,0.006506551328800735
базікали,0.006506551328800735
балакати,0.01301310265760147
баньки,0.006506551328800735
батька,0.01301310265760147
батько,0.045545859301605145
батькові,0.019519653986402204
батьківськими,0.006506551328800735
бач,0.01301310265760147
бачив,0.01301310265760147
бачиш,0.006506551328800735
бачу,0.006506551328800735
без,0.01301310265760147
бери,0.019519653986402204
би,0.01301310265760147
бий,0.006506551328800735
близьку,0.006506551328800735
блиснув,0.006506551328800735
блищав,0.006506551328800735
блищало,0.006506551328800735
блищать,0.01301310265760147
бліде,0.01301310265760147
блідим,0.006506551328800735
блідого,0.006506551328800735
блідуватим,0.006506551328800735
бо,0.02602620531520294
бог,0.01301310265760147
бога,0.006506551328800735
богомольний,0.01301310265760147
богуслав,0.006506551328800735
богуслава,0.006506551328800735
богуславі,0.01301310265760147
бодня,0.006506551328800735
боки,0.006506551328800735
болить,0.01301310265760147
борони,0.006506551328800735
борщ,0.006506551328800735
брали,0.006506551328800735
братові,0.006506551328800735
брехали,0.006506551328800735
брешеш,0.006506551328800735
брешуть,0.006506551328800735
бриклива,0.01301310265760147
брикне,0.006506551328800735
брова,0.006506551328800735
брови,0.01301310265760147
брові,0.006506551328800735
брязнув,0.006506551328800735
бублика,0.006506551328800735
був,0.03903930797280441
буде,0.01301310265760147
будете,0.006506551328800735
будеш,0.019519653986402204
буду,0.01301310265760147
будь,0.006506551328800735
була,0.045545859301605145
були,0.03253275664400367
було,0.05855896195920662
бік,0.006506551328800735
біла,0.006506551328800735
білих,0.006506551328800735
більше,0.01301310265760147
білій,0.006506551328800735
біліли,0.006506551328800735
біліють,0.006506551328800735
бісового,0.006506551328800735
бісовому,0.006506551328800735
важке,0.006506551328800735
важкий,0.006506551328800735
важкого,0.006506551328800735
вам,0.01301310265760147
варта,0.006506551328800735
вас,0.006506551328800735
ввесь,0.006506551328800735
вглядів,0.006506551328800735
вдаривши,0.006506551328800735
вдарили,0.006506551328800735
вдержати,0.006506551328800735
вдержиш,0.006506551328800735
вербами,0.01301310265760147
вередливий,0.006506551328800735
верзете,0.01301310265760147
вернув,0.006506551328800735
вертаючись,0.006506551328800735
верх,0.01301310265760147
веселий,0.006506551328800735
веселому,0.006506551328800735
веселі,0.006506551328800735
весіллю,0.006506551328800735
весілля,0.006506551328800735
вечерню,0.01301310265760147
вечірній,0.01301310265760147
вже,0.1301310265760147
взяв,0.006506551328800735
взяла,0.006506551328800735
взяли,0.006506551328800735
взяти,0.006506551328800735
ви,0.03903930797280441
вибирать,0.006506551328800735
вибіг,0.01301310265760147
виглядаючи,0.006506551328800735
вигляне,0.006506551328800735
видно,0.006506551328800735
виду,0.01301310265760147
вийшла,0.006506551328800735
вийшовши,0.006506551328800735
викрутаси,0.006506551328800735
випиваючи,0.006506551328800735
випивши,0.01301310265760147
випити,0.006506551328800735
виробляє,0.006506551328800735
висока,0.006506551328800735
високих,0.006506551328800735
високому,0.006506551328800735
високої,0.006506551328800735
високі,0.006506551328800735
витрішкуваті,0.006506551328800735
витріщив,0.006506551328800735
виходила,0.006506551328800735
вишня,0.006506551328800735
вкрите,0.006506551328800735
вкритими,0.006506551328800735
вкриту,0.006506551328800735
вліз,0.01301310265760147
вмре,0.006506551328800735
вміла,0.006506551328800735
вниз,0.006506551328800735
вовни,0.006506551328800735
вогкістю,0.006506551328800735
вогнем,0.006506551328800735
вогонь,0.006506551328800735
вода,0.019519653986402204
води,0.01301310265760147
водою,0.006506551328800735
воду,0.006506551328800735
водяних,0.006506551328800735
воді,0.019519653986402204
воза,0.01301310265760147
возвіз,0.006506551328800735
вози,0.03903930797280441
возитиму,0.006506551328800735
возиш,0.006506551328800735
возовиця,0.01301310265760147
вола,0.006506551328800735
володав,0.006506551328800735
волосся,0.006506551328800735
волоцюго,0.006506551328800735
волочився,0.006506551328800735
волів,0.006506551328800735
вона,0.05205241063040588
воно,0.006506551328800735
ворота,0.01301310265760147
воротях,0.006506551328800735
впавши,0.006506551328800735
впала,0.006506551328800735
вправлені,0.006506551328800735
вражого,0.006506551328800735
врат,0.006506551328800735
все,0.07807861594560882
всю,0.03253275664400367
вся,0.006506551328800735
всі,0.03903930797280441
втихомирилось,0.006506551328800735
втопиться,0.01301310265760147
втопишся,0.006506551328800735
втікали,0.006506551328800735
вузеньку,0.006506551328800735
вузькі,0.006506551328800735
вщипнув,0.006506551328800735
вівдю,0.006506551328800735
вівдя,0.006506551328800735
вівтар,0.006506551328800735
візьмеш,0.006506551328800735
візьми,0.006506551328800735
візьму,0.006506551328800735
вікна,0.006506551328800735
вікно,0.01301310265760147
він,0.11711792391841323
вірив,0.006506551328800735
віск,0.01301310265760147
вісь,0.01301310265760147
гадюкою,0.006506551328800735
ганною,0.006506551328800735
ганну,0.006506551328800735
гарбуза,0.006506551328800735
гарна,0.019519653986402204
гарних,0.006506551328800735
гарно,0.006506551328800735
гарну,0.006506551328800735
гарячий,0.006506551328800735
гарячу,0.006506551328800735
гепнув,0.006506551328800735
глибокому,0.006506551328800735
глибокі,0.006506551328800735
глибокій,0.006506551328800735
глянеш,0.006506551328800735
глянув,0.006506551328800735
гни,0.006506551328800735
гнучка,0.006506551328800735
говори,0.006506551328800735
говорив,0.01301310265760147
говорити,0.006506551328800735
говорить,0.01301310265760147
говів,0.006506551328800735
година,0.006506551328800735
годинонька,0.006506551328800735
годі,0.006506551328800735
голова,0.006506551328800735
голови,0.006506551328800735
головківну,0.006506551328800735
головою,0.006506551328800735
голову,0.01301310265760147
голові,0.02602620531520294
голод,0.006506551328800735
голоду,0.006506551328800735
голосно,0.006506551328800735
голосніше,0.006506551328800735
голосом,0.019519653986402204
гора,0.006506551328800735
горами,0.01301310265760147
горах,0.01301310265760147
горб,0.01301310265760147
горбатими,0.006506551328800735
горбом,0.006506551328800735
гордо,0.006506551328800735
гори,0.03253275664400367
горнувся,0.006506551328800735
городу,0.006506551328800735
горох,0.01301310265760147
горохом,0.006506551328800735
гороху,0.006506551328800735
горою,0.006506551328800735
гору,0.02602620531520294
горшками,0.006506551328800735
горшків,0.006506551328800735
горщик,0.01301310265760147
горів,0.006506551328800735
горілки,0.01301310265760147
господи,0.006506551328800735
гострими,0.006506551328800735
гострі,0.006506551328800735
грає,0.006506551328800735
греблю,0.006506551328800735
греблі,0.019519653986402204
гречаної,0.006506551328800735
гривах,0.006506551328800735
грошей,0.01301310265760147
гроші,0.05855896195920662
груша,0.006506551328800735
гріх,0.006506551328800735
грішми,0.006506551328800735
губами,0.02602620531520294
губи,0.019519653986402204
гув,0.006506551328800735
гук,0.006506551328800735
гукнула,0.006506551328800735
густа,0.006506551328800735
густим,0.006506551328800735
густих,0.006506551328800735
густого,0.006506551328800735
густу,0.006506551328800735
густі,0.01301310265760147
гілки,0.006506551328800735
гілля,0.006506551328800735
гір,0.006506551328800735
гіркими,0.006506551328800735
далеко,0.01301310265760147
дальшого,0.006506551328800735
далі,0.01301310265760147
дам,0.006506551328800735
дасть,0.006506551328800735
два,0.02602620531520294
дванадцять,0.006506551328800735
дверей,0.01301310265760147
двері,0.05205241063040588
двора,0.006506551328800735
дворі,0.01301310265760147
де,0.03903930797280441
декотрими,0.006506551328800735
день,0.019519653986402204
дерев,0.006506551328800735
дерева,0.01301310265760147
десь,0.019519653986402204
дечого,0.006506551328800735
дзвін,0.01301310265760147
дзвіниці,0.006506551328800735
дзвінкий,0.006506551328800735
дивився,0.006506551328800735
дивилась,0.006506551328800735
дивний,0.006506551328800735
дихала,0.006506551328800735
дишуть,0.006506551328800735
дня,0.019519653986402204
дні,0.01301310265760147
до,0.18868998853522131
добре,0.01301310265760147
добрий,0.006506551328800735
добрі,0.006506551328800735
добу,0.006506551328800735
довбишеву,0.006506551328800735
довгасте,0.006506551328800735
довгастим,0.006506551328800735
довгими,0.006506551328800735
довго,0.02602620531520294
довгого,0.006506551328800735
довгому,0.006506551328800735
довгообразі,0.006506551328800735
додолу,0.006506551328800735
додому,0.019519653986402204
доки,0.006506551328800735
доладна,0.01301310265760147
долинами,0.006506551328800735
долинах,0.006506551328800735
долини,0.02602620531520294
долонею,0.006506551328800735
донку,0.006506551328800735
допікаєш,0.006506551328800735
дорога,0.006506551328800735
дорозі,0.006506551328800735
дошка,0.006506551328800735
драбину,0.006506551328800735
дрижав,0.006506551328800735
другий,0.006506551328800735
другого,0.006506551328800735
другу,0.006506551328800735
другій,0.006506551328800735
дрібним,0.006506551328800735
дрібно,0.006506551328800735
дрібні,0.019519653986402204
дуже,0.03903930797280441
дукачем,0.01301310265760147
дулю,0.006506551328800735
думав,0.006506551328800735
думаєш,0.006506551328800735
думки,0.006506551328800735
дурню,0.006506551328800735
духовенства,0.006506551328800735
душа,0.006506551328800735
душу,0.006506551328800735
дяком,0.006506551328800735
дівка,0.006506551328800735
дівкою,0.006506551328800735
дівчат,0.006506551328800735
дівчина,0.006506551328800735
дівчину,0.006506551328800735
дідьку,0.006506551328800735
діжку,0.01301310265760147
діла,0.02602620531520294
дістав,0.006506551328800735
діточки,0.006506551328800735
жаби,0.006506551328800735
жабі,0.006506551328800735
жаль,0.006506551328800735
жар,0.006506551328800735
жартовливому,0.006506551328800735
же,0.02602620531520294
женить,0.006506551328800735
живіт,0.006506551328800735
жилаві,0.006506551328800735
жмутів,0.006506551328800735
жнива,0.006506551328800735
жовте,0.019519653986402204
жінка,0.006506551328800735
жінко,0.01301310265760147
за,0.05205241063040588
забравши,0.006506551328800735
забудь,0.006506551328800735
завтра,0.03253275664400367
заговорив,0.006506551328800735
загомонів,0.006506551328800735
загомоніла,0.006506551328800735
загорілі,0.006506551328800735
задрижав,0.006506551328800735
задумався,0.006506551328800735
зайти,0.006506551328800735
зайшло,0.006506551328800735
зайшов,0.006506551328800735
закачались,0.006506551328800735
закричав,0.006506551328800735
заливав,0.006506551328800735
залунав,0.006506551328800735
замирав,0.006506551328800735
замок,0.006506551328800735
замолоду,0.006506551328800735
замість,0.01301310265760147
западинах,0.006506551328800735
западини,0.006506551328800735
западині,0.006506551328800735
запали,0.006506551328800735
запаливши,0.006506551328800735
заперта,0.006506551328800735
зараз,0.006506551328800735
заробляв,0.006506551328800735
засміявся,0.006506551328800735
застав,0.006506551328800735
застукав,0.006506551328800735
заступ,0.01301310265760147
заступа,0.01301310265760147
заступи,0.01301310265760147
заступом,0.01301310265760147
заточився,0.006506551328800735
заточившись,0.006506551328800735
затрусився,0.006506551328800735
затяг,0.006506551328800735
заходь,0.006506551328800735
захріп,0.006506551328800735
зачепив,0.006506551328800735
звали,0.006506551328800735
звалив,0.006506551328800735
звалився,0.006506551328800735
звернуло,0.006506551328800735
зверху,0.006506551328800735
звичайності,0.006506551328800735
зводив,0.01301310265760147
згорнувши,0.01301310265760147
згубив,0.006506551328800735
згук,0.006506551328800735
здавалась,0.006506551328800735
здавалось,0.006506551328800735
здалека,0.006506551328800735
здається,0.01301310265760147
здорова,0.006506551328800735
здоровий,0.006506551328800735
здорові,0.006506551328800735
здурів,0.006506551328800735
зелена,0.006506551328800735
зелене,0.01301310265760147
зелений,0.01301310265760147
зеленими,0.006506551328800735
зеленому,0.006506551328800735
зеленою,0.01301310265760147
зеленої,0.006506551328800735
зелену,0.006506551328800735
зеленіють,0.01301310265760147
зеленіє,0.006506551328800735
землю,0.006506551328800735
земля,0.006506551328800735
землі,0.01301310265760147
зза,0.006506551328800735
змолотив,0.006506551328800735
зморшки,0.006506551328800735
зна,0.01301310265760147
знав,0.006506551328800735
знайшов,0.006506551328800735
знаєте,0.006506551328800735
знехотя,0.01301310265760147
знов,0.03253275664400367
зовсім,0.01301310265760147
золотими,0.006506551328800735
зперед,0.006506551328800735
зпід,0.006506551328800735
зуби,0.01301310265760147
йди,0.006506551328800735
йдучи,0.006506551328800735
йдіть,0.006506551328800735
його,0.09109171860321029
йому,0.01301310265760147
йти,0.006506551328800735
йшла,0.006506551328800735
каганець,0.006506551328800735
кадильницю,0.006506551328800735
кадівб,0.006506551328800735
кажемо,0.006506551328800735
кайдаш,0.2472489504944279
кайдаша,0.006506551328800735
кайдашева,0.006506551328800735
кайдашевого,0.01301310265760147
кайдашеві,0.03253275664400367
кайдашиха,0.07807861594560882
калина,0.006506551328800735
калюжі,0.006506551328800735
кам,0.006506551328800735
карими,0.006506551328800735
карпа,0.006506551328800735
карпе,0.03903930797280441
карпо,0.11711792391841323
карповим,0.006506551328800735
карпові,0.006506551328800735
карпом,0.006506551328800735
картини,0.006506551328800735
каторжна,0.006506551328800735
каторжний,0.006506551328800735
кварти,0.006506551328800735
квіточка,0.006506551328800735
кидав,0.006506551328800735
кидай,0.01301310265760147
кидайсябо,0.006506551328800735
кидали,0.006506551328800735
кидається,0.006506551328800735
кинув,0.019519653986402204
кинувся,0.006506551328800735
кинулася,0.006506551328800735
кирпатим,0.006506551328800735
кишені,0.006506551328800735
кланятись,0.006506551328800735
кличте,0.006506551328800735
ключами,0.006506551328800735
кого,0.019519653986402204
кожний,0.006506551328800735
коли,0.05205241063040588
коло,0.05855896195920662
коліно,0.006506551328800735
копистка,0.006506551328800735
корова,0.006506551328800735
корчаківну,0.006506551328800735
корчми,0.01301310265760147
коса,0.006506551328800735
котився,0.006506551328800735
котились,0.006506551328800735
котрого,0.006506551328800735
котрому,0.006506551328800735
кочерги,0.006506551328800735
крапель,0.006506551328800735
красою,0.006506551328800735
красуню,0.006506551328800735
кращої,0.006506551328800735
кривий,0.006506551328800735
крикнув,0.006506551328800735
крикнула,0.019519653986402204
криком,0.006506551328800735
крику,0.006506551328800735
криниці,0.006506551328800735
кричав,0.006506551328800735
кричала,0.006506551328800735
кришталь,0.006506551328800735
кругла,0.006506551328800735
кругом,0.01301310265760147
кружок,0.006506551328800735
крутими,0.006506551328800735
круто,0.006506551328800735
крутого,0.006506551328800735
крізь,0.006506551328800735
куди,0.006506551328800735
кулаком,0.006506551328800735
кум,0.045545859301605145
куме,0.019519653986402204
куслива,0.006506551328800735
кутка,0.006506551328800735
куток,0.006506551328800735
куховарить,0.006506551328800735
куховарку,0.006506551328800735
кучеряве,0.006506551328800735
кучері,0.006506551328800735
кілька,0.01301310265760147
кінчались,0.006506551328800735
кіп,0.006506551328800735
кісниках,0.01301310265760147
кістки,0.006506551328800735
лави,0.006506551328800735
лавку,0.006506551328800735
лаврін,0.07157206461680808
лаврінове,0.006506551328800735
лаврінові,0.006506551328800735
лавріном,0.006506551328800735
лаву,0.01301310265760147
лагоджу,0.006506551328800735
лади,0.006506551328800735
лапать,0.006506551328800735
ласка,0.006506551328800735
ласкаво,0.006506551328800735
лаялась,0.006506551328800735
левади,0.01301310265760147
легенько,0.006506551328800735
легкий,0.006506551328800735
ледве,0.006506551328800735
лисий,0.006506551328800735
лисиною,0.006506551328800735
лисині,0.006506551328800735
лист,0.01301310265760147
лиха,0.01301310265760147
лице,0.05855896195920662
лицем,0.019519653986402204
лиця,0.006506551328800735
лиці,0.006506551328800735
личка,0.006506551328800735
личко,0.006506551328800735
лоба,0.01301310265760147
лобі,0.006506551328800735
лузі,0.006506551328800735
лунав,0.006506551328800735
лупив,0.006506551328800735
лупить,0.006506551328800735
луска,0.006506551328800735
лучче,0.006506551328800735
любив,0.006506551328800735
любила,0.006506551328800735
любить,0.006506551328800735
люблю,0.006506551328800735
люди,0.006506551328800735
людину,0.006506551328800735
люльку,0.006506551328800735
лягай,0.006506551328800735
ліг,0.006506551328800735
лікті,0.006506551328800735
ліктів,0.006506551328800735
ліс,0.019519653986402204
лісах,0.006506551328800735
лісових,0.006506551328800735
лісовою,0.006506551328800735
лісом,0.03253275664400367
лісу,0.006506551328800735
літнього,0.006506551328800735
літній,0.006506551328800735
літо,0.006506551328800735
мабуть,0.006506551328800735
мазати,0.006506551328800735
майстрував,0.01301310265760147
майструвати,0.006506551328800735
майструвать,0.006506551328800735
мала,0.006506551328800735
маленьке,0.006506551328800735
маленькими,0.006506551328800735
маленького,0.006506551328800735
маленькі,0.006506551328800735
мали,0.006506551328800735
мало,0.006506551328800735
манила,0.006506551328800735
манять,0.006506551328800735
марусю,0.006506551328800735
маруся,0.019519653986402204
матері,0.006506551328800735
мати,0.006506551328800735
матимеш,0.006506551328800735
матір,0.01301310265760147
махать,0.006506551328800735
махнув,0.019519653986402204
мене,0.03903930797280441
меншого,0.006506551328800735
меншому,0.006506551328800735
мені,0.05205241063040588
ми,0.006506551328800735
млинці,0.006506551328800735
мов,0.02602620531520294
мого,0.006506551328800735
може,0.01301310265760147
можна,0.01301310265760147
мокрі,0.006506551328800735
молився,0.006506551328800735
молитись,0.006506551328800735
молода,0.006506551328800735
молоде,0.006506551328800735
молодою,0.006506551328800735
молоді,0.01301310265760147
моргне,0.006506551328800735
мордою,0.006506551328800735
море,0.006506551328800735
морщив,0.006506551328800735
мотрю,0.006506551328800735
мотря,0.01301310265760147
моя,0.006506551328800735
мрію,0.019519653986402204
мрія,0.006506551328800735
мухи,0.006506551328800735
міг,0.006506551328800735
між,0.02602620531520294
місця,0.006506551328800735
місяць,0.006506551328800735
мішків,0.006506551328800735
на,0.4749782470024536
набралась,0.006506551328800735
набігали,0.006506551328800735
набік,0.006506551328800735
навколішки,0.006506551328800735
навскоси,0.03253275664400367
навстіж,0.006506551328800735
навіть,0.006506551328800735
наглою,0.006506551328800735
наглої,0.006506551328800735
наговорив,0.006506551328800735
над,0.02602620531520294
надворі,0.019519653986402204
надів,0.006506551328800735
накупить,0.006506551328800735
налапав,0.006506551328800735
наливаючи,0.006506551328800735
намальована,0.006506551328800735
намальований,0.006506551328800735
намиста,0.006506551328800735
намисті,0.01301310265760147
намітках,0.006506551328800735
наносила,0.006506551328800735
напечаток,0.006506551328800735
напийся,0.006506551328800735
народ,0.006506551328800735
насмішкуватим,0.006506551328800735
наставала,0.006506551328800735
настає,0.006506551328800735
натомився,0.006506551328800735
натякнув,0.006506551328800735
наче,0.03253275664400367
не,0.29279480979603306
небагаті,0.006506551328800735
небо,0.006506551328800735
небі,0.01301310265760147
невважаючи,0.006506551328800735
негарна,0.006506551328800735
недалеко,0.006506551328800735
недалечко,0.006506551328800735
неласкаве,0.006506551328800735
нема,0.03903930797280441
неначе,0.08458516727440955
